"clinc150","where do i get w2 form","w2"
"clinc150","i need to know where to get w2","w2"
"clinc150","tell me where i should get the w2","w2"
"clinc150","so where do i get the w2 form","w2"
"clinc150","please tell me where to get the w2","w2"
"clinc150","where will i find my w-2","w2"
"clinc150","w-2 tax form where is it","w2"
"clinc150","where do i find my w-2 form","w2"
"clinc150","where's my w-2 tax form","w2"
"clinc150","where do i find my w-2 tax form","w2"
"clinc150","can i find my w-2 online","w2"
"clinc150","where should i look for my w-2","w2"
"clinc150","where would i find my w-2","w2"
"clinc150","i need my earned income form for paying taxes","w2"
"clinc150","where can i get the form for my taxes","w2"
"clinc150","when do i need to pay my dte energy bill","bill_due"
"clinc150","what day do i have to pay my leasing office bill","bill_due"
"clinc150","what day is my telephone bill due","bill_due"
"clinc150","when is my cell phone bill due","bill_due"
"clinc150","what day do i need to pay my internet and phone bill by","bill_due"
"clinc150","what's the due date for spectrum's bill","bill_due"
"clinc150","what date do i have to pay the phone bill on","bill_due"
"clinc150","can you tell me the due date for the water bill","bill_due"
"clinc150","what day is the cable bill owed on","bill_due"
"clinc150","when is the electric bill due","bill_due"
"clinc150","when do i need to pay my car insurance bill by","bill_due"
"clinc150","how do i find out when my visa bill is due","bill_due"
"clinc150","tell me how i know when to pay my chase bill","bill_due"
"clinc150","tell me when my mastercard bill should be paid","bill_due"
"clinc150","when should i pay my pg&e bill","bill_due"
"clinc150","when is my kaiser bill due","bill_due"
"clinc150","how long do i have to pay that bill","bill_due"
"clinc150","is there a due date on the bill","bill_due"
"clinc150","is the bill due this week","bill_due"
"clinc150","i need to know what day i need to pay my water bill","bill_due"
"clinc150","what is the calorie content of lays chips","calories"
"clinc150","do you know the calorie content of a strip of bacon","calories"
"clinc150","how many calories are found in bagels","calories"
"clinc150","tell me the calorie content of frosted flakes","calories"
"clinc150","inform me of the calorie content of vanilla ice cream","calories"
"clinc150","how many calories are in apples","calories"
"clinc150","how many calories are in oranges","calories"
"clinc150","how many calories are in ice cream","calories"
"clinc150","how many calories are in cake","calories"
"clinc150","how many calories are in oreos","calories"
"clinc150","how many calories does two bananas have","calories"
"clinc150","in a fried egg, how many calories are there","calories"
"clinc150","pocki sticks has how many calories","calories"
"clinc150","what is the amount of calories that scrambled eggs has","calories"
"clinc150","how many calories are in a donut hole","calories"
"clinc150","how many calories are in a ghirardelli sea salt caramel candy","calories"
"clinc150","how many calories are in a bowel of wheaties","calories"
"clinc150","how many calories are in a serving of deans french onion dip","calories"
"clinc150","how many calories are in mashed potatoes","calories"
"clinc150","how many calories are in powdered donuts","calories"
"clinc150","my card was damaged by bleach","damaged_card"
"clinc150","my card was cut by my kid","damaged_card"
"clinc150","my card is ruined and isn't working","damaged_card"
"clinc150","my card isn't working because its destroyed","damaged_card"
"clinc150","my card is messed up from carding my door","damaged_card"
"clinc150","my card was in my pocket and bent","damaged_card"
"clinc150","my card has a burn on it","damaged_card"
"clinc150","my card is impaired and i can't use it","damaged_card"
"clinc150","my card is scuffed up and won't work","damaged_card"
"clinc150","my card seems to not work because its blemished","damaged_card"
"clinc150","i broke my card trying to do a magic trick","damaged_card"
"clinc150","when my house burned down, so did my card","damaged_card"
"clinc150","i broke my card scraping snow off the windshield","damaged_card"
"clinc150","i broke my card when i bent my wallet","damaged_card"
"clinc150","i ruined my card when it got washed","damaged_card"
"clinc150","how can i get a new card that got melted in the sun","damaged_card"
"clinc150","my card got dropped in the shredded and i need it replaced","damaged_card"
"clinc150","my card was destroyed when my house burned down and i need a replacement","damaged_card"
"clinc150","i accidentally caught my card on fire","damaged_card"
"clinc150","i accidentally shredded my card","damaged_card"
"clinc150","does mcdonald's have good reviews","restaurant_reviews"
"clinc150","are the review for mcdonald's good or bad","restaurant_reviews"
"clinc150","how are the reviews for mcdonald's","restaurant_reviews"
"clinc150","what are the review for mcdonald's","restaurant_reviews"
"clinc150","how are those mcdonald's reviews looking","restaurant_reviews"
"clinc150","what are the ratings for yardhouse","restaurant_reviews"
"clinc150","do you know how the ratings are for yardhouse","restaurant_reviews"
"clinc150","are the ratings for yardhouse good","restaurant_reviews"
"clinc150","can you tell me the ratings for yardhouse","restaurant_reviews"
"clinc150","how good are the review for yardhouse","restaurant_reviews"
"clinc150","how are the fried chicken at zippys","restaurant_reviews"
"clinc150","how are the reviews for pasta at assagios","restaurant_reviews"
"clinc150","how is sushi at jiro","restaurant_reviews"
"clinc150","how is the steamed fish at harbor village","restaurant_reviews"
"clinc150","how is dim sum at legend","restaurant_reviews"
"clinc150","does boston restaurant have favorable reviews","restaurant_reviews"
"clinc150","can you inform if boston restaurant has good reviews","restaurant_reviews"
"clinc150","i need to know favorable reviews about boston restaurant","restaurant_reviews"
"clinc150","tell me if boston restaurant has good reviews","restaurant_reviews"
"clinc150","i need to know if boston restaurant has favorable reviews","restaurant_reviews"
"clinc150","what would the routing number for chase be","routing"
"clinc150","tell me chase's routing number","routing"
"clinc150","tell me the routing number for bluebird","routing"
"clinc150","help me find the chase routing number","routing"
"clinc150","i want to know the bofa routing number","routing"
"clinc150","what routing number does chase in michigan use","routing"
"clinc150","where can i locate the ally routing number","routing"
"clinc150","what would wells fargo use as routing","routing"
"clinc150","is there a routing number for wachovia","routing"
"clinc150","i need to know what routing number i should use for ally","routing"
"clinc150","let me know chase's routing number","routing"
"clinc150","what routing number does chase use","routing"
"clinc150","is there a routing number for wells fargo","routing"
"clinc150","i need to know bank of america's routing","routing"
"clinc150","i want to know what the routing is for chase","routing"
"clinc150","where can i locate my routing number for chase please","routing"
"clinc150","where do i find my routing number for my pnc account","routing"
"clinc150","where can i locate the routing number for the bank i bank with","routing"
"clinc150","where do i locate the routing number for the credit union","routing"
"clinc150","where do i locate my routing number for my premium checking account","routing"
"clinc150","what type of pet is in your home","do_you_have_pets"
"clinc150","what pets are with you","do_you_have_pets"
"clinc150","do you have animal companions","do_you_have_pets"
"clinc150","do you have any animals","do_you_have_pets"
"clinc150","what type of animal is living in your home","do_you_have_pets"
"clinc150","what types of pets do you keep","do_you_have_pets"
"clinc150","what animals await you at home","do_you_have_pets"
"clinc150","what creatures do you keep for love","do_you_have_pets"
"clinc150","do you posses any types of pets","do_you_have_pets"
"clinc150","do you have any dogs or cats","do_you_have_pets"
"clinc150","what types of furry companions do you have","do_you_have_pets"
"clinc150","given a choice would you take a dog or a cat","do_you_have_pets"
"clinc150","what are the pets you have","do_you_have_pets"
"clinc150","do you own a cat or do you own a dog","do_you_have_pets"
"clinc150","do you own any animals","do_you_have_pets"
"clinc150","what do you have in the way of pets","do_you_have_pets"
"clinc150","which type of pet would you rather possess, a cat or a dog","do_you_have_pets"
"clinc150","do you have a cat or a dog","do_you_have_pets"
"clinc150","what different pets do you have","do_you_have_pets"
"clinc150","does your family have any pets","do_you_have_pets"
"clinc150","how do i set up a meeting","schedule_meeting"
"clinc150","what is the process to set up a meeting","schedule_meeting"
"clinc150","how can i set up a meeting","schedule_meeting"
"clinc150","what is the process to schedule a meeting","schedule_meeting"
"clinc150","what do i do to schedule a meeting","schedule_meeting"
"clinc150","i want you to set a meeting with john at 5 pm","schedule_meeting"
"clinc150","schedule a monday meeting with sam at 1 pm","schedule_meeting"
"clinc150","please schedule a meeting with kim at 10 am","schedule_meeting"
"clinc150","please set a meeting with nancy at 4 pm","schedule_meeting"
"clinc150","schedule my meeting with jim at 3pm","schedule_meeting"
"clinc150","get me a meeting room for 9am on friday","schedule_meeting"
"clinc150","secure us a meeting room for 9am on friday","schedule_meeting"
"clinc150","arrange a meeting room for 9am on friday","schedule_meeting"
"clinc150","please schedule a meeting room for 9am on friday","schedule_meeting"
"clinc150","make sure i get a meeting room for 9am on friday","schedule_meeting"
"clinc150","is it possible for you to schedule a meeting for 3:00 on wednesday","schedule_meeting"
"clinc150","can you create a meeting for 3:00 on wednesday","schedule_meeting"
"clinc150","can you arrange a meeting for 3:00 on wednesday","schedule_meeting"
"clinc150","can you please set up a meeting for 3:00 on wednesday","schedule_meeting"
"clinc150","can you hook up a meeting for 3:00 on wednesday","schedule_meeting"
"clinc150","what is the best type of gas for this car","gas_type"
"clinc150","for this car, what kind of gas should i use","gas_type"
"clinc150","what kind of gas is required for this car","gas_type"
"clinc150","gas type needed for this car","gas_type"
"clinc150","please tell me what kind of gas this car needs","gas_type"
"clinc150","what gas does this car take","gas_type"
"clinc150","can you tell me what kind of gas this car uses","gas_type"
"clinc150","what kind of fuel should i put in my car","gas_type"
"clinc150","what kind of fuel does my car use","gas_type"
"clinc150","my car takes what kind of fuel","gas_type"
"clinc150","my vehicle needs what kind of fuel","gas_type"
"clinc150","what kind of fuel do i need to put in my car","gas_type"
"clinc150","what is the proper fuel type for my car","gas_type"
"clinc150","what's the required fuel type for my car","gas_type"
"clinc150","could you tell me the fuel type for my car","gas_type"
"clinc150","does this car take regular or diesel fuel","gas_type"
"clinc150","what octaine is recommended for this car","gas_type"
"clinc150","i need gas so what should i get","gas_type"
"clinc150","what type of fuel should i get for mainly city driving","gas_type"
"clinc150","what kind of gas does my car need","gas_type"
"clinc150","what kind of sockets do the us use","plug_type"
"clinc150","does my tv need a socket conveter in ny city","plug_type"
"clinc150","does denmark use different sockets","plug_type"
"clinc150","in france do they require socket conveters","plug_type"
"clinc150","what type of socker conveters do i need in africa","plug_type"
"clinc150","i'm going to paris, what plug type do i need","plug_type"
"clinc150","what type of outlets do they have in the uk","plug_type"
"clinc150","in australia what outlet type do they use","plug_type"
"clinc150","do they use a different plug in brazil","plug_type"
"clinc150","what kind of plug is used in japan","plug_type"
"clinc150","which electrical plug type should i bring with me to finland","plug_type"
"clinc150","what kind of electrical plug do they use in the uae","plug_type"
"clinc150","what type of electrical plug do they use in spain","plug_type"
"clinc150","what electrical plug do they use in the uk","plug_type"
"clinc150","what sort of electrical plug do they use in mainland europe","plug_type"
"clinc150","what are the cuban plugs like","plug_type"
"clinc150","what plugs are in england","plug_type"
"clinc150","how are british plugs","plug_type"
"clinc150","what plug does colombia use","plug_type"
"clinc150","which plugs does england use","plug_type"
"clinc150","tell me when to next change my tires","tire_change"
"clinc150","when would be a wise time to replace my tires","tire_change"
"clinc150","can you tell me when i ought to switch out my tires","tire_change"
"clinc150","when will my car next be due to get its tires changed","tire_change"
"clinc150","at what point will i need to change my tires","tire_change"
"clinc150","when would it be wise for me to swap out my tires","tire_change"
"clinc150","do you know when the best time for me to change my tires next would be","tire_change"
"clinc150","how long before i need to replace my tires","tire_change"
"clinc150","how soon until my tires will need to be changed","tire_change"
"clinc150","figure out for me when i ought to change my tires next","tire_change"
"clinc150","tires should be changed when","tire_change"
"clinc150","when should i change the tires","tire_change"
"clinc150","when should i change these tires","tire_change"
"clinc150","when could i get my tires changed next","tire_change"
"clinc150","when can i commute my tires next","tire_change"
"clinc150","when is it time for a tire change","tire_change"
"clinc150","is it time for a tire change","tire_change"
"clinc150","when are my tires due for changing","tire_change"
"clinc150","when should my car's tires be changed","tire_change"
"clinc150","when should i change my tires","tire_change"
"clinc150","how much is 100 dollars in euros","exchange_rate"
"clinc150","what's the exchange rate betwen usd and euros","exchange_rate"
"clinc150","how much is $1 usd worth in euros","exchange_rate"
"clinc150","how much is $1 usd in euros","exchange_rate"
"clinc150","what's the exchange rate between country a and country b","exchange_rate"
"clinc150","what's the conversion rate of 100 dollars to euros","exchange_rate"
"clinc150","what's 100 dollars in euros","exchange_rate"
"clinc150","how much country of canada money would i get for $100","exchange_rate"
"clinc150","how much is the exchange between usd and euros","exchange_rate"
"clinc150","i need to know how much 100 dollars is worth in euros","exchange_rate"
"clinc150","tell me the exchange rate between here and country b","exchange_rate"
"clinc150","if the dollar worth a lot in country b","exchange_rate"
"clinc150","how much is 1 dollar worth in country b's money","exchange_rate"
"clinc150","look up the exchange rate between dollars and euros","exchange_rate"
"clinc150","convert 100 dollars to euros","exchange_rate"
"clinc150","what can i get for 10 usd in cad","exchange_rate"
"clinc150","what's the going rate between usd and cad","exchange_rate"
"clinc150","what's the difference between usd and cad","exchange_rate"
"clinc150","what is the rate for 500 cad in usd","exchange_rate"
"clinc150","how much is usd vs cad","exchange_rate"
"clinc150","what day is the next holiday","next_holiday"
"clinc150","what holiday is coming up","next_holiday"
"clinc150","the next holiday is when","next_holiday"
"clinc150","which holiday do we celebrate next","next_holiday"
"clinc150","i want to know when is the next holiday","next_holiday"
"clinc150","what and when is the next holiday","next_holiday"
"clinc150","i need to know when's the next holiday","next_holiday"
"clinc150","is there a holiday this month","next_holiday"
"clinc150","does march have a holiday","next_holiday"
"clinc150","do we get monday off as a holiday","next_holiday"
"clinc150","when do i get my next day off","next_holiday"
"clinc150","i'd like to know when my next day off is","next_holiday"
"clinc150","i want to know when is the next holiday here","next_holiday"
"clinc150","when will be the next holiday here","next_holiday"
"clinc150","please tell me when is the next holiday here","next_holiday"
"clinc150","i need to know when is the next holiday here","next_holiday"
"clinc150","i would like to know when is the next holiday here","next_holiday"
"clinc150","when is the next break","next_holiday"
"clinc150","when do we have free day","next_holiday"
"clinc150","when is the next holiday in this country","next_holiday"
"clinc150","make your volume quieter please","change_volume"
"clinc150","adjust the volume to level 4","change_volume"
"clinc150","i want your volume decreased please","change_volume"
"clinc150","could you please raise your volume","change_volume"
"clinc150","i want your volume lowered","change_volume"
"clinc150","i want your volume louder","change_volume"
"clinc150","i want the volume at 4 please","change_volume"
"clinc150","i want the volume at level 4","change_volume"
"clinc150","a volume of 4 is ideal please","change_volume"
"clinc150","i need your volume increased","change_volume"
"clinc150","can you please turn your volume down","change_volume"
"clinc150","please turn the volume to 4","change_volume"
"clinc150","please turn your volume up","change_volume"
"clinc150","turn down your volume please","change_volume"
"clinc150","turn up your volume","change_volume"
"clinc150","could you increase the speaker volume please","change_volume"
"clinc150","would you please increase the speaker volume","change_volume"
"clinc150","increase the speaker volume please","change_volume"
"clinc150","can you increase the speaker volume please","change_volume"
"clinc150","please turn your speaker volume up","change_volume"
"clinc150","do you work for another person","who_do_you_work_for"
"clinc150","who is your supervisor, please","who_do_you_work_for"
"clinc150","who is your superior, please","who_do_you_work_for"
"clinc150","who are you employed by","who_do_you_work_for"
"clinc150","who is your superior","who_do_you_work_for"
"clinc150","do you work for a different person","who_do_you_work_for"
"clinc150","who are you employed by, please","who_do_you_work_for"
"clinc150","who you work for, please","who_do_you_work_for"
"clinc150","do you work for another individual","who_do_you_work_for"
"clinc150","who is your supervisor","who_do_you_work_for"
"clinc150","do you work for a different individual","who_do_you_work_for"
"clinc150","who you work for","who_do_you_work_for"
"clinc150","are you one of my employees","who_do_you_work_for"
"clinc150","do you work for a different employer","who_do_you_work_for"
"clinc150","who is your boss by the way","who_do_you_work_for"
"clinc150","i want the name of your boss","who_do_you_work_for"
"clinc150","specify who your boss is","who_do_you_work_for"
"clinc150","provide me the name of your boss","who_do_you_work_for"
"clinc150","tell me who your boss is","who_do_you_work_for"
"clinc150","who do you say you work for","who_do_you_work_for"
"clinc150","what is the limit on my victoria's secret card","credit_limit"
"clinc150","could you tell me the limit on my chase credit card","credit_limit"
"clinc150","i need to know what my limit is on my american express card","credit_limit"
"clinc150","how high is my spending limit on my wells fargo card","credit_limit"
"clinc150","can you tell me what the limit is on my capital one card","credit_limit"
"clinc150","i have to know the credit limit","credit_limit"
"clinc150","what exactly is my credit limit","credit_limit"
"clinc150","explain what my credit limit is","credit_limit"
"clinc150","give me my credit limit","credit_limit"
"clinc150","i need to know the credit limit","credit_limit"
"clinc150","tell me the highest amount i can spend on my discover card","credit_limit"
"clinc150","what is my credit limit on my discover card","credit_limit"
"clinc150","how much spending power is on my discover card","credit_limit"
"clinc150","how much can i buy on my discover card","credit_limit"
"clinc150","how much can i spend on my discover card","credit_limit"
"clinc150","what's my credit limit for my visa card","credit_limit"
"clinc150","i need to know my credit's limit","credit_limit"
"clinc150","what's my credit limit","credit_limit"
"clinc150","what's the limit for my credit","credit_limit"
"clinc150","i would like to know the limit for my credit","credit_limit"
"clinc150","how much to wait before dining in the jack in the box at 4 pm","how_busy"
"clinc150","how long to wait before dining in restaurant beta","how_busy"
"clinc150","how long is the wait time at olive garden currently","how_busy"
"clinc150","what is the wait like at apple bees","how_busy"
"clinc150","what is the wait time for torris","how_busy"
"clinc150","is there a wait time at bjs right now","how_busy"
"clinc150","how long is the wait at buffalo wild wings","how_busy"
"clinc150","how long is the wait at chipotle","how_busy"
"clinc150","how long is the wait at chipotle tonight","how_busy"
"clinc150","how long is the wait at chipotle right now","how_busy"
"clinc150","how long is the wait at applebee's tonight","how_busy"
"clinc150","how long is the wait at applebee's","how_busy"
"clinc150","i need to know about how much time i'd have to wait to get a table at dibruno's","how_busy"
"clinc150","can you tell me how long approximate wait times are at cheesecake factory","how_busy"
"clinc150","what is the average wait time to be seated for dinner at rouge","how_busy"
"clinc150","what's the wait like at chima brazilian steakhouse at this time","how_busy"
"clinc150","will i have to wait long for a table at pietro's this evening","how_busy"
"clinc150","how long do we have to wait at the restaurant","how_busy"
"clinc150","how long would the wait at the restaurant be","how_busy"
"clinc150","is mcdonalds busy around 9","how_busy"
"clinc150","does spago in beverly hills allow customers to make reservations","accept_reservations"
"clinc150","what is the reservation policy for spago in beverly hills","accept_reservations"
"clinc150","are reservations taken at spago in beverly hills","accept_reservations"
"clinc150","am i able to make reservations at spago in beverly hills","accept_reservations"
"clinc150","can i make reservations at spago in beverly hills","accept_reservations"
"clinc150","let me know if grub burger takes reservations","accept_reservations"
"clinc150","give me information on grub burger reservations","accept_reservations"
"clinc150","is grub burger taking reservations","accept_reservations"
"clinc150","find out of grub burger takes reservations","accept_reservations"
"clinc150","can i make reservations at grub burger","accept_reservations"
"clinc150","is it possible to do a reservation at the bellagio","accept_reservations"
"clinc150","does the bellagio have any reservations","accept_reservations"
"clinc150","does bellagio allow you to do reservations","accept_reservations"
"clinc150","can i make a reservation at chima steakhouse in chicago","accept_reservations"
"clinc150","will i be able to schedule a reservation at 4 seasons in los angeles","accept_reservations"
"clinc150","is it possible to make a reservation at sushi king in virginia beach","accept_reservations"
"clinc150","does ruth chris in charlotte allow you to make a reservation","accept_reservations"
"clinc150","will maggianos in charlotte allow me to make a reservation","accept_reservations"
"clinc150","does long horns do reservations","accept_reservations"
"clinc150","i need to make a reservation to long horn's, can i","accept_reservations"
"clinc150","was my order delivered","order_status"
"clinc150","did my order get here yet","order_status"
"clinc150","was my order brought here","order_status"
"clinc150","was my order shipped here","order_status"
"clinc150","was the order delivered","order_status"
"clinc150","what is the status of my purchase","order_status"
"clinc150","track the status of my purchase","order_status"
"clinc150","did my order get delivered","order_status"
"clinc150","has my purchase been delivered yet","order_status"
"clinc150","has my purchase arrived yet","order_status"
"clinc150","how far along is my purchase","order_status"
"clinc150","have my goods been delivered yet","order_status"
"clinc150","i ordered new light bulbs online when will they get here","order_status"
"clinc150","when will the clothes i ordered online arrive","order_status"
"clinc150","i ordered new sheets online when will they arrive","order_status"
"clinc150","i ordered some new speakers, so when will they get here","order_status"
"clinc150","is my order at the delivery address","order_status"
"clinc150","when is my order coming","order_status"
"clinc150","is my order here","order_status"
"clinc150","when will my order arrive","order_status"
"clinc150","i forgot my pin number for my credit union bank account, can you help","pin_change"
"clinc150","i want to change my bank of america account pin number","pin_change"
"clinc150","i want to change the pin number on my credit union account","pin_change"
"clinc150","can you help me figure out my pin number for my visa account","pin_change"
"clinc150","i need to update the pin number of my aaa visa","pin_change"
"clinc150","i'd like to change the pin number on my visa account","pin_change"
"clinc150","i need my pin number for my bank of america account and i can't remember it","pin_change"
"clinc150","i can't remember my pin for my first national debit account","pin_change"
"clinc150","i've forgotten my pin number for my citibank gold account","pin_change"
"clinc150","i want to update my pin number on my bank of america account","pin_change"
"clinc150","i don't want my current pin for my wells account anymore","pin_change"
"clinc150","switch the pin on my chase account","pin_change"
"clinc150","i want a new pin on my card of private client account","pin_change"
"clinc150","i want the pin on my wells fargo account to be changed","pin_change"
"clinc150","i need a new pin on my chase account","pin_change"
"clinc150","so tell me the pin number","pin_change"
"clinc150","i need to know the pin number to my card","pin_change"
"clinc150","tell me the pin number to my card","pin_change"
"clinc150","i need to know the pin number","pin_change"
"clinc150","switch the pin on my visa account","pin_change"
"clinc150","see ya!","goodbye"
"clinc150","this was fun, see you around bye","goodbye"
"clinc150","until next time","goodbye"
"clinc150","i enjoyed our talk, bye","goodbye"
"clinc150","this was a nice chat","goodbye"
"clinc150","i enjoyed speaking with you","goodbye"
"clinc150","peace out!","goodbye"
"clinc150","this was a nice chat, goodbye","goodbye"
"clinc150","this was a nice conversation","goodbye"
"clinc150","good talk, see you later","goodbye"
"clinc150","it was lovely to speak with you","goodbye"
"clinc150","it was lovely to speak with you, bye bye","goodbye"
"clinc150","thank you for the chat, goodbye","goodbye"
"clinc150","a pleasure as always to speak with you, bye","goodbye"
"clinc150","thank you for chatting with me, bye","goodbye"
"clinc150","i enjoyed our talk, goodbye","goodbye"
"clinc150","it was a pleasure talking to you, goodbye now","goodbye"
"clinc150","farewell","goodbye"
"clinc150","goodnight","goodbye"
"clinc150","have a good day","goodbye"
"clinc150","my account looks to be blocked and i have no idea why","account_blocked"
"clinc150","it seems that my account is blocked and i'm not sure why","account_blocked"
"clinc150","my account appears to be blocked and i don't know why","account_blocked"
"clinc150","it looks like my account is blocked but i have no clue why","account_blocked"
"clinc150","my account appears to be blocked but i have no idea why that could be","account_blocked"
"clinc150","why did you freeze my bank account","account_blocked"
"clinc150","how did my bank account is frozen","account_blocked"
"clinc150","can anyone let me know the reason behind my frozen bank account","account_blocked"
"clinc150","what are the possible reasons behind frozen bank account","account_blocked"
"clinc150","need help with frozen bank account","account_blocked"
"clinc150","great western bank's login screen tells me i'm locked out but not why","account_blocked"
"clinc150","i get an error message when i try logging in to capital one that says i'm locked out","account_blocked"
"clinc150","can you check and see if my account's blocked","account_blocked"
"clinc150","why can't i log into my bank account","account_blocked"
"clinc150","tell me why i get an error logging in to my bank account","account_blocked"
"clinc150","i'd like to know if my account's blocked and the reason if so","account_blocked"
"clinc150","can you confirm my account's blocked and tell me why","account_blocked"
"clinc150","do you have any idea why my account may be blocked","account_blocked"
"clinc150","find out why i can't log in to my bank of america account","account_blocked"
"clinc150","please tell me the reason for the hold on my bb&t account","account_blocked"
"clinc150","whats this song","what_song"
"clinc150","nice song what is it","what_song"
"clinc150","cool song, what is it","what_song"
"clinc150","what music is this","what_song"
"clinc150","is this a song that i dont know","what_song"
"clinc150","what’s the name of this song","what_song"
"clinc150","what is the current tune","what_song"
"clinc150","what am i listening to right now","what_song"
"clinc150","what is the name of the song playing right now","what_song"
"clinc150","what is that song called","what_song"
"clinc150","name this song","what_song"
"clinc150","what's that song on the speaker now","what_song"
"clinc150","what's the name of the song playing right now","what_song"
"clinc150","what song is playing right now","what_song"
"clinc150","do you know the song on the speaker right now","what_song"
"clinc150","what's that song that is playing now","what_song"
"clinc150","what is that tune","what_song"
"clinc150","tell me the title of the song playing","what_song"
"clinc150","i need this song title","what_song"
"clinc150","what song am i hearing","what_song"
"clinc150","does my visa have international transaction fees","international_fees"
"clinc150","are there international transaction fees associated with my td bank card","international_fees"
"clinc150","does my american express card have any international transaction fees","international_fees"
"clinc150","does my new bank card have any international transaction fees","international_fees"
"clinc150","does my western union card have international transaction fees","international_fees"
"clinc150","will i be charged if i use my card in russia","international_fees"
"clinc150","will i be charged if i use my card in china","international_fees"
"clinc150","i wanna know if my capital one credit card have international transaction fees","international_fees"
"clinc150","i'd like to know if my capital one credit card have international transaction fees","international_fees"
"clinc150","does my capital one credit card have international transaction fees","international_fees"
"clinc150","will i be charged if i use my card in vietnam","international_fees"
"clinc150","i need to know if my capital one credit card have international transaction fees","international_fees"
"clinc150","i would really like to know if my capital one credit card have international transaction fees","international_fees"
"clinc150","will i be charged if i use my card in japan","international_fees"
"clinc150","will i get charged extra for using my card while in tulsa","international_fees"
"clinc150","while in tulsa, if i use my card, would i be charged more","international_fees"
"clinc150","say that i am in tulsa, will i be charged even more if i use my card","international_fees"
"clinc150","if i am in tulsa, will i get charged extra if i use my card","international_fees"
"clinc150","using my card in tulsa won't cause me to be charged extra will it","international_fees"
"clinc150","if i use my card in england will it cost me extra","international_fees"
"clinc150","on what day, month and year did i get new tires","last_maintenance"
"clinc150","when was the last time my car was worked on","last_maintenance"
"clinc150","when did i last get my car serviced","last_maintenance"
"clinc150","what was the date when my car was in the shop","last_maintenance"
"clinc150","how long since my car was in the shop","last_maintenance"
"clinc150","when was my last oil change","last_maintenance"
"clinc150","what was the date of my last car service","last_maintenance"
"clinc150","when was the last time i took my car in","last_maintenance"
"clinc150","when was the last time my car was serviced","last_maintenance"
"clinc150","do you remember when i last got my car looked at","last_maintenance"
"clinc150","do you know when i last took my car to get checked","last_maintenance"
"clinc150","do you have a record of when i last got my car checked","last_maintenance"
"clinc150","could you inform me of when i last got my car checked","last_maintenance"
"clinc150","when did i last get my car checked","last_maintenance"
"clinc150","when did i change my oil","last_maintenance"
"clinc150","how long since i swapped oil","last_maintenance"
"clinc150","when did the oil get changed","last_maintenance"
"clinc150","how long has it been since the oil got changed out","last_maintenance"
"clinc150","how long since my oil had a refresh","last_maintenance"
"clinc150","when was the car last services","last_maintenance"
"clinc150","what if any meetings do i have today","meeting_schedule"
"clinc150","do i have meetings with anyone today","meeting_schedule"
"clinc150","do i have any meetings on my calendar today","meeting_schedule"
"clinc150","do i have any meetings on my schedule today","meeting_schedule"
"clinc150","do i have any meetings today between 9:30 and 10:30","meeting_schedule"
"clinc150","do i have any meetings today between 9 and 10:30","meeting_schedule"
"clinc150","do i have any meetings today between 9:20 and 10:30","meeting_schedule"
"clinc150","do i have any meetings today between 9 and 10:15","meeting_schedule"
"clinc150","do i have any meetings today between 9 and 10","meeting_schedule"
"clinc150","what time am i meeting with john","meeting_schedule"
"clinc150","what time am i meeting john","meeting_schedule"
"clinc150","what time is my meeting with fred scheduled for","meeting_schedule"
"clinc150","do i have any meetings coming up with dan","meeting_schedule"
"clinc150","i think dan scheduled a meeting today with me, can you double check please","meeting_schedule"
"clinc150","is my schedule clear with no meetings with dan today","meeting_schedule"
"clinc150","what is my schedule like today, any meetings with dan","meeting_schedule"
"clinc150","is dan aware of any meetings with me today","meeting_schedule"
"clinc150","how many meetings do i have today","meeting_schedule"
"clinc150","read me my meeting schedule","meeting_schedule"
"clinc150","please tell me my meeting schedule","meeting_schedule"
"clinc150","i need a list of ingredients required to make lamb stew","ingredients_list"
"clinc150","please search for necessary ingredients included in meatballs","ingredients_list"
"clinc150","can you tell me the ingredients used in pasta sauce","ingredients_list"
"clinc150","do you know the ingredients used in homemade chicken soup","ingredients_list"
"clinc150","i need to know what ingredients are in a french baguette","ingredients_list"
"clinc150","find list of ingredients i would need to bake a funnel cake","ingredients_list"
"clinc150","what are the ingredients used in chicken curry","ingredients_list"
"clinc150","can you tell me what ingredients are needed for cinnamon buns","ingredients_list"
"clinc150","please give me a list of the ingredients contained in chocolate cupcakes","ingredients_list"
"clinc150","what ingredients do i need to make raisin bread","ingredients_list"
"clinc150","what should i get to make the jamaican patties","ingredients_list"
"clinc150","what do you i need to make pizza dough","ingredients_list"
"clinc150","what kind of ingredients go into the chicken a la king","ingredients_list"
"clinc150","what will i need to make lasagna","ingredients_list"
"clinc150","whare the ingredients for the stir fry","ingredients_list"
"clinc150","for pasta primavera, what ingredients will i use","ingredients_list"
"clinc150","what ingredients do i need for shrimp scampi","ingredients_list"
"clinc150","i need what ingredients for meatloaf","ingredients_list"
"clinc150","i'll use what ingredients for lasagna","ingredients_list"
"clinc150","for peppercorn steak, what ingredients do i need","ingredients_list"
"clinc150","contact the bank about fraud activity on my card","report_fraud"
"clinc150","i need to talk to someone about a fraudulent activity on my card","report_fraud"
"clinc150","i need to report unauthorized activity on my card","report_fraud"
"clinc150","looks like my card is being used by someone else, report it","report_fraud"
